𒊢,𒊢,"SAG x U2
(USUG3 (MesZL: also U2.SAG (no. 490+184), Deimel U2.ZUG3), UZUG3 (MesZL: also U2.SAG (no. 490+184), Deimel U2.ZUG3), ZUG3)
(ePSD; Akkadian Dictionary)",192,1218 (ABZ),"U+122A2
(SAG TIMES U2)"
𒊣,𒊣,"SAG x UB
(SAGDU (MesZL: ?, eventually SAG x DU (no. 187))
(ePSD; Akkadian Dictionary)",193,1217 (ABZ),"U+122A3
(SAG TIMES UB)"
𒊕 x 𒅊,𒊕 x 𒅊,"SAG x SIG7
(ePSD; Akkadian Dictionary)",194,12110 (ABZ),
𒊝,𒊝,"SAG x MI
(KAN3, KANA3)
(ePSD; Akkadian Dictionary)",195,119,"U+1229D
(SAG TIMES MI)"
𒊥,𒊥,"SAG x UR
(GUD2, GUDA3, GUDU2)
(ePSD; Akkadian Dictionary)",196,121,"U+122A5
(SAG TIMES UR)"
𒊖,𒊖,"SAG x A
(ePSD; Akkadian Dictionary)",197,121n,"U+12296
(SAG TIMES A)"
𒊙,𒊙,"SAG x ḪA
(ePSD; Akkadian Dictionary)",198,1211 (ABZ),"U+12299
(SAG TIMES HA)"
𒊟,𒊟,"SAG x MUNUS
(DILIB6, ERU3, ERUM3 (MesZL: Deimel ERUM2))
(ePSD; Akkadian Dictionary)",199,120,"U+1229F
(SAG TIMES SAL)"
𒊜,𒊜,"SAG x LUM
(ḪULUM2)
(ePSD; Akkadian Dictionary)",200,120n,"U+1229C
(SAG TIMES LUM)"
𒈣,𒈣,"MA2
(MA’)
(ePSD; Akkadian Dictionary)",201,122,"U+12223
(MA2)"
𒈣𒈮,𒈣𒈮,"DIMGUL
(MA2.MUG; DELLU, DELU, DELUR, DERGUL, DILU, DILUR, DIRGUL, DURGUL, TARGUL (MesZL; Labat: ID2TARGUL (no. 579, MesZL no. 839))
(ePSD; Akkadian Dictionary)",202,122a,"U+12223 & U+1222E
(MA2 & MUG)"
𒍚,𒍚,"UZ3
(MA2.KASKAL; UD5, US3 (MesZL: probably to be erased, read UD5 or UT5), UT5, UZ6 (MesZL: HethZL), UZA (Labat; MesZL: UZA missing), UZA3 (MesZL: Deimel and Labat UZA))
(ePSD; Akkadian Dictionary)",203,122b,"U+1235A
(UZ3)"
𒍛,𒍛,"UZ3 x KASKAL
(GUANA)
(ePSD; Akkadian Dictionary)",204,122c,"U+1235B
(UZ3 TIMES KASKAL)"
𒋪,𒋪,"SUR9
(MA2.KASKAL.SIG7 and similar; SURA (Labat: also MA2.SIG7 (no. 206); MesZL: SURA9, SURA missing), SURA9 (MesZL: Deimel and Labat SURA), SURRU, ZUR2)
(ePSD; Akkadian Dictionary)",205,122d,"U+122EA
(SUR9)"
𒈣𒅊,𒈣𒅊,"SUR10
(MA2.SIG7 and similar; SURA (Labat: also MA2.KASKAL.SIG7 (no. 205); MesZL: SURA10, SURA missing), SURA10 (MesZL: Deimel and Labat SURA), SURRU2, ZUR3)
(ePSD; Akkadian Dictionary)",206,122d,"U+12223 & U+1214A
(MA2 & IGI GUNU)"
𒋛𒀀,𒋛𒀀,"DIR
(SI.A; DER, DIRI, DIRIG, DU26, MAL2, NINDAR, SA5, SU12 (MesZL: by Deimel and vSoden to be erased; ABZ: SU12 = SUM (no. 292)), TER4, TIR4, ṬER, ṬIR, UŠ15, UŠUB)
(ePSD; Akkadian Dictionary)",207,123,"U+122DB & U+12000
(SI & A)"
𒋛𒀀𒁔,𒋛𒀀𒁔,"DIR.BUR2
(SABU (MesZL: Deimel, read SA5.BU8))
(ePSD; Akkadian Dictionary)",207+008,123+011,"U+122DB & U+12000 &U+12054
(SI & A & BUR2)"
,,"NIQ3
((MesZL: Babylonian); NIG3 (Labat; MesZL: NIG3 missing), NIK3 (Labat; MesZL: NIK3 missing))
(ePSD; Akkadian Dictionary)",208,123n,
𒋰,𒋰,"TAB
(2, DAB2, DAP2, DAPA2, MIN6, MIN8 (MesZL: slightly skew, nos. 209 and 593), TAB4 (MesZL: slightly skew, nos. 209 and 593, TAB4 ≠ MAN (no. 708)), TABA, TAP, TAPA, ṬAB, ṬAP)
(ePSD; Akkadian Dictionary)",209,124,"U+122F0
(TAB)"
𒋱,𒋱,"TAB over TAB.NI over NI.DIŠ over DIŠ
(UBIŠAGA (MesZL: Deimel UBINIGGA))
(ePSD; Akkadian Dictionary)",209,125a,"U+122F1
(TAB OVER TAB NI OVER NI DISH OVER DISH)"
𒋲,𒋲,"TAB squared
(MesZL: see no. 503)
(ePSD; Akkadian Dictionary)",209,127,"U+122F2
(TAB SQUARED)"
𒐻,𒐻,"EŠ21
(TAB.AŠ; 3)
(ePSD; Akkadian Dictionary)",210,124a (ABZ),"U+1243B
(NUMERIC SIGN THREE VARIANT FORM ESH21)"
𒋰𒋾,𒋰𒋾,"TAB.TI
(MEGIDA, MEGIDDA)
(ePSD; Akkadian Dictionary)",211,125,"U+122F0 & U+122FE
(TAB & TI)"
𒋰𒀭𒌋,𒋰𒀭𒌋,"TAB.AN.U
(MEGIDA (Labat: also TAB.TI; MesZL: MEGIDA = TAB.TI), MEGIDDA (Labat: also TAB.TI; MesZL: MEGIDDA = TAB.TI))
(ePSD; Akkadian Dictionary)",211,125,"U+122F0 & U+122FE
(TAB & TI)"
𒃾,𒃾,"GEŠTIN
(GIŠ.DIN; KURUN4 (Labat: ?; MesZL: KURUN4 missing), PIḪU4 (Labat; MesZL: PIḪU4 = BI.U2.SA (nos. 358+490+172)), WI5 (MesZL: Hittite, HethZL no. 131))
(ePSD; Akkadian Dictionary)",212,210,"U+120FE
(GESHTIN)"
𒃿,𒃿,"GEŠTIN x KUR
(ADAR3, ILDAG4)
(ePSD; Akkadian Dictionary)",213,210a,"U+120FF
(GESHTIN TIMES KUR)"
𒋰𒆲,𒋰𒆲,"TAB.KUN
(MEGIDA2, MEGIDDA2)
(ePSD; Akkadian Dictionary)",214,125,"U+122F0 & U+121B2
(TAB & KUN)"
𒇹,𒇹,"TAB.TAB
(4, ARRAP, ERBA, LAM4, LAMMU2 (MesZL: Deimel differently), LIM2, LIMMU2 (MesZL: Deimel differently), TATTAB (Labat; MesZL: TATTAB missing), TATTAM (Labat; MesZL: TATTAM missing))
(ePSD; Akkadian Dictionary)",215,"124,42 (ABZ)
124 (Labat)","U+121F9
(LIMMU2)"
𒐂,𒐂,"AŠ over AŠ.AŠ over AŠ
(TAB.TAB; 4, ARRAP, ERBA, LAM4, LAMMU2 (MesZL: Deimel differently), LIM2, LIMMU2 (MesZL: Deimel differently), TATTAB (Labat; MesZL: TATTAB missing), TATTAM (Labat; MesZL: TATTAM missing))
(ePSD; Akkadian Dictionary)",215,"124,42 (ABZ)
124 (Labat)","U+12402
(NUMERIC SIGN FOUR ASH)"
𒐃,𒐃,"TAB.TAB.AŠ
(5, IA7)
(ePSD; Akkadian Dictionary)",216,125b (ABZ),"U+12403
(NUMERIC SIGN FIVE ASH)"
𒐄,𒐄,"AŠ4
(TAB.TAB.TAB; 6)
(ePSD; Akkadian Dictionary)",217,125c (ABZ),"U+12404
(NUMERIC SIGN SIX ASH)"
𒐅,𒐅,"IMIN2
(TAB.TAB.TAB.AŠ; 7, UMUN8)
(ePSD; Akkadian Dictionary)",218,125d (ABZ),"U+12405
(NUMERIC SIGN SEVEN ASH)"
𒐆,𒐆,"USSU2
(TAB.TAB.TAB.TAB; 8, USSA2)
(ePSD; Akkadian Dictionary)",219,125e (ABZ),"U+12406
(NUMERIC SIGN EIGHT ASH)"
𒐇,𒐇,"ILIMMU2
(TAB.TAB.TAB.TAB.AŠ; 9)
(ePSD; Akkadian Dictionary)",220,125f (ABZ),"U+12407
(NUMERIC SIGN NINE ASH)"
𒋳,𒋳,"TAG
(BAḪ2 (Labat; MesZL: BAḪ2 missing), DA6 (MesZL: Deimel vague), DAG6, DAQ6, GURUŠ4 (MesZL: Labat vague), PAḪ2 (Labat; MesZL: PAḪ2 missing), SUB6, SUBU, SUM6, ŚUM, ŠAN2, ŠU14, ŠERID, ŠERIM, ŠUM (MesZL: Labat vague), ŠUMU3, ŠUŠ4, TA3, TAG, TAGA (MesZL: Falkenstein, GSGL I p19, Deimel and Labat differently), TAK, TAKA (MesZL: Deimel differently), TAQ, TIBIR, TUK5 (Labat; MesZL: TUK5 missing), TUKU5, ZIL2, ZIZ5 (MesZL: needless))
(ePSD; Akkadian Dictionary)",221,126,"U+122F3
(TAG)"
𒋵,𒋵,"TAG x GU4
(TAG x GUD; SILIG4 (MesZL: also TAG.GU4), TIBIR5 (MesZL: also TAG.GU4))
(ePSD; Akkadian Dictionary)",221,126b,"U+122F5
(TAG TIMES GUD)"
𒋷,𒋷,"TAG x ŠU
(TIBIR2 (MesZL: also TAG.ŠU))
(ePSD; Akkadian Dictionary)",221,126c,"U+122F7
(TAG TIMES SHU)"
𒋹,𒋹,"TAG x UD
(SILIG2 (MesZL: also TAG.UD), TIBIR3 (MesZL: also TAG.UD))
(ePSD; Akkadian Dictionary)",221,126d,"U+122F9
(TAG TIMES UD)"
𒋸,𒋸,"TAG x TUG2
(SILIG3 (MesZL: also TAG.TUG2), TIBIR4 (MesZL: also TAG.TUG2), UD4 (MesZL: also TAG.TUG2), UT4 (MesZL: also TAG.TUG2), UTTU(MesZL: also TAG.TUG2; Labat: also AN.TAG.TUG2))
(ePSD; Akkadian Dictionary)",221,126f,"U+122F8
(TAG TIMES TUG2)"
𒋴,𒋳 x 𒁉,"TAG x BI
(ePSD; Akkadian Dictionary)",221 (sign TAG),126 (sign TAG),"U+122F4
(TAG TIMES BI)"
𒋶,𒋳 x 𒊺,"TAG x ŠE
(ePSD; Akkadian Dictionary)",221 (sign TAG),126 (sign TAG),"U+122F6
(TAG TIMES SHE)"
𒋳𒋳,𒋳𒋳,"TAG.TAG
(ZIZ5 (Labat: or AN.TAG.TAG; MesZL: ZIZ5 = TAG (no. 221), needless), ZIZU (Labat: or AN.TAG.TAG; MesZL: ZIZU missing))
(ePSD; Akkadian Dictionary)",221+221,126+126,"U+122F3 & U+122F3
(TAG & TAG)"
𒋳𒄞,𒋳𒄞,"TAG.GU4
(SILIG4 (MesZL: also TAG.GU4), TIBIR5 (MesZL: also TAG.GU4))
(ePSD; Akkadian Dictionary)",221+472,126+297,"U+122F3 & U+1211E
(TAG & GUD)"
𒋳𒋗,𒋳𒋗,"TAG.ŠU
(TIBIR2 (MesZL: also TAG x ŠU))
(ePSD; Akkadian Dictionary)",221+567,126+354,"U+122F3 & U+122D7
(TAG & SHU)"
𒋳𒌓,𒋳𒌓,"TAG.UD
(SILIG2 (MesZL: also TAG.UD), TIBIR3 (MesZL: also TAG.UD))
(ePSD; Akkadian Dictionary)",221+596,126+381,"U+122F3 & U+12313
(TAG & UD)"
𒋳𒌆,𒋳𒌆,"TAG.TUG2
(SILIG3 (MesZL: also TAG.TUG2), TIBIR4 (MesZL: also TAG.TUG2), UD4 (MesZL: also TAG.TUG2), UT4 (MesZL: also TAG.TUG2), UTTU(MesZL: also TAG.TUG2; Labat: also AN.TAG.TUG2))
(ePSD; Akkadian Dictionary)",221+809,126+536,"U+122F3 & U+12306
(TAG & TUG2)"
𒆍,𒆍,"KA2
(AKA4, AKAN2, BAB3 (Labat; MesZL: BAB3 missing), BABA2 (MesZL: better BĀBU, Labat BABA3), BĀBU, BABA3 (Labat; MesZL: BABA3 missing), GU16, KAN4 (MesZL: opened), KANKAN, PAPA2, PAPA3 (Labat; MesZL: PABA3 missing))
(ePSD; Akkadian Dictionary)",222,133,"U+1218D
(KA2)"
𒆎,𒆍 crossing 𒆍,"KA2 crossing KA2
(ePSD; Akkadian Dictionary)",222 (sign KA2),133 (sign KA2),"U+1218E
(KA2 CROSSING KA2)"
𒆍𒃲,𒆍𒃲,"KA2.GAL
(ABUL)
(ePSD; Akkadian Dictionary)",222+553,133+343,"U+1218D & U+120F2
(KA2 & GAL)"
𒀊,𒀊,"AB
(ABA, ABBA, AP, AŠ6, ERI12, ES3, EṢ3, EŠ3, EZ3, IRI12 (MesZL: Deimel IRI9), IS3, IṢ3, IŚ7 (MesZL: ?), IŠ7, IZ3, UNU5)
(ePSD; Akkadian Dictionary)",223,128,"U+1200A
(AB)"
𒀊𒉆,𒀊𒉆,"AB.NAM
(ABSIN2 (MesZL: needless, read AB.SIN2))
(ePSD; Akkadian Dictionary)",223+134,461+079,"U+1200A & U+12246
(AB & NAM)"
𒀊𒈹,𒀊𒈹,"AB.MUŠ3
(ZABALA6, ZABALAM6)
(ePSD; Akkadian Dictionary)",223+153,128+103,"U+1200A & U+12239
(AB & MUSH3)"
𒀊𒄩𒍠𒃮𒄷,𒀊𒄩𒍠𒃮𒄷,"AB.ḪA.ZAG.GAB.ḪU
(AB.ḪA.ZAG.DU8.ḪU; ESSADU, EŠSADU)
(ePSD; Akkadian Dictionary)",223+856+540+298+132,128+589+332+167+078,"U+1200A & U+12129 & U+12360 & U+120EE & U+12137
(AB & HA & ZAG & GABA & HU)"
𒀊𒁮𒈠,𒀊𒁮𒈠,"AB.DAM.MA
(EŠ3.DAM.MA; EŠDA2 (Labat: in index NAB.DAM.MA (no. 129+557+342 = MesZL 246+889+552), but the first sign is AB (no. 128 = MesZL 223); MesZL: EŠDA2 = ŠITA2.KU (nos. 434+808))
(ePSD; Akkadian Dictionary)",223+889+552,129+557+342,"U+1200A & U+1206E & U+12220
(AB & DAM & MA)"
𒀊 x 𒉣,𒀊 x 𒉣,"AB x NUN
(ePSD; Akkadian Dictionary)",224,128,
𒀎,𒀎,"AB x KAR2
(AB x GAN2 tenû; AGARIN2)
(ePSD; Akkadian Dictionary)",225,198,"U+1200E
(AB TIMES GAN2 TENU)"
𒀓,𒀓,"AB x ŠEŠ
(ZI4 (MesZL: Deimel SI4))
(ePSD; Akkadian Dictionary)",226,200c,"U+12013
(AB TIMES SHESH)"
𒀋,𒀋,"AB x AŠ2
((MesZL: reconstruction); ABBA2)
(ePSD; Akkadian Dictionary)",227,128** and 200a (ABZ),"U+1200B
(AB TIMES ASH2)"
𒀍,𒀍,"URUGAL
(AB x GAL; EŠGAL, UNUGI2)
(ePSD; Akkadian Dictionary)",228,194,"U+1200D
(AB TIMES GAL)"
𒀐,𒀐,"AB x SIG7
(AB x IGI gunû; UNUGI)
(ePSD; Akkadian Dictionary)",229,196,"U+12010
(AB TIMES IGI GUNU)"
𒍏,𒍏,"URUDU
(DA5, DAB6, GI27 (Labat; MesZL: GI27 = BU (no. 580)), GIN6 (Labat; MesZL: GIN6 = GI (no. 141)), KIN6 (Labat: ?; MesZL: KIN6 missing), MEBULUG (MesZL: or DUB (no. 242)), MENBULUG (MesZL: or DUB (no. 242)), MIBULUG (MesZL: or DUB (no. 242)), MINBULUG (MesZL: or DUB (no. 242)), ŠEN2, TAB5, ṬAB4, URUD, URUDA)
(ePSD; Akkadian Dictionary)",230,132,"U+1234F
(URUDA)"
𒍏𒁕,𒍏𒁕,"URUDU.DA
(UMMEDA3 (MesZL: see UM (no. 238)))
(ePSD; Akkadian Dictionary)",230+561,132+335,"U+1234F & U+12055
(URUDA & DA)"
𒍏𒉄,𒍏𒉄,"URUDU.NAGAR
(URUDA.NAGAR; DIBIRA, TEBIRA (Labat; MesZL: TEBIRA missing), TEBIRU, TABIRA, TIBIRA)
(ePSD; Akkadian Dictionary)",230+893,132+560,"U+1234F & U+12244
(URUDA & NAGAR)"
𒀊 x 𒌋,𒀊 x 𒌋,"AB x U
(ePSD; Akkadian Dictionary)",231,128****,
𒀊 x 𒀸,𒀊 x 𒀸,"AB x AŠ
(ePSD; Akkadian Dictionary)",231,200b,
𒀔,𒀔,"UNUG
(AB x EŠ, AB gunû; AB4, ABA4, ERI11, ERIM5, ERIN5 (MesZL: Deimel and Labat differently), GUN4, GUNU4, IRI11 (MesZL: Deimel IRI2), NU7, SIRARA5, UNU, URUGAL2)
(ePSD; Akkadian Dictionary)",232,195,"U+12014
(AB TIMES U PLUS U PLUS U)"
𒀕,𒀕,"UNUG
(AB gunû (KŠ: see UNUG (U+12014)))
(ePSD; Akkadian Dictionary)",232,195,"U+12015
(AB GUNU)"
𒀊 x 𒆠,𒀊 x 𒆠,"AB x KI
(ePSD; Akkadian Dictionary)",233,197,
𒀒,𒀒,"AB x LAGAB
(NIGIN6, NIMGIN6, NIMIN2, NINGIN6)
(ePSD; Akkadian Dictionary)",234,190g (Labat),"U+12012
(AB TIMES LAGAB)"
𒀌,𒀌,"AB x GIN2
(AGARIN)
(ePSD; Akkadian Dictionary)",235,199,"U+1200C
(AB TIMES DUN3 GUNU)"
𒀏,𒀏,"NINA
(AB x ḪA; NANŠE, NAŠŠE, NAZI, NINUA, SIRARA, SIRARAN (Labat; MesZL: SIRARAN missing))
(ePSD; Akkadian Dictionary)",236,200,"U+1200F
(AB TIMES HA)"
𒀑,𒀑,"AB x IMIN
(EŠEMEN4, EŠEMIN4)
(ePSD; Akkadian Dictionary)",237,200d,"U+12011
(AB TIMES IMIN)"
𒌝,𒌝,"UM
(DEḪ2, DEḪI2, DIḪ2, TEḪI (Labat; MesZL: TEḪI = DUB (no. 242)), TEḪI2 (MesZL: Deimel and Labat TEḪI), U16, UMU)
(ePSD; Akkadian Dictionary)",238,134,"U+1231D
(UM)"
𒌝𒈨,𒌝𒈨,"UM.ME
(EME2 (MesZL: UM.ME (nos. 238+753), UM x ME (no. 488), MES x ME (no. 488) and UM+ME), EMEDA (MesZL: or UM+ME?), UMMEDA (MesZL: UM.ME (nos. 238+753), DUB.ME (no. 242+753), UM x ME (no. 488), MES x ME (no. 488) and UM+ME))
(ePSD; Akkadian Dictionary)",238+753,134+532,"U+1231D & U+12228
(UM & ME)"
𒌝𒈨𒁕,𒌝𒈨𒁕,"UM.ME.DA
(EMED2 (MesZL: also UM+ME.DA (no. 137)), EMEDA2 (MesZL: also UM+ME.DA (no. 137)))
(ePSD; Akkadian Dictionary)",238+753+561,134+532+335,"U+1231D & U+12228 & U+12055
(UM & ME & DA)"
𒍐,𒍐,"URUDU x U
(SAMAG3 (MesZL: Labat and Deimel differently, old variant of UM x U), SIMIG3 (MesZL: Labat and Deimel differently, old variant of UM x U), SUMUG3 (MesZL: Deimel differently, old variant of UM x U))
(ePSD; Akkadian Dictionary)",239,132n1,"U+12350
(URUDA TIMES U)"
𒌡,𒌡,"UM x U
(SAMAG3 (MesZL: Labat and Deimel differently, newer variant of URUDU x U), SIMIG3 (MesZL: Labat and Deimel differently, newer variant of URUDU x U), SUMUG3 (MesZL: Deimel differently, newer variant of URUDU x U))
(ePSD; Akkadian Dictionary)",239,135a,"U+12321
(UM TIMES U)"
𒍏 x 𒌋𒆸,𒍏 x 𒌋𒆸,"URUDU x U.LAGAB
(SAMAG4 (MesZL: Labat and Deimel differently, old variant of UM x U.LAGAB), SIMIG4 (MesZL: Labat and Deimel differently, old variant of UM x U.LAGAB), SUMUG4 (MesZL: Labat and Deimel differently, old variant of UM x U.LAGAB))
(ePSD; Akkadian Dictionary)",240,132n2,
𒌝 x 𒌋𒆸,𒌝 x 𒌋𒆸,"UM x U.LAGAB
(SAMAG4 (MesZL: Labat and Deimel differently, newer variant of URUDU x U.LAGAB), SIMIG4 (MesZL: Labat and Deimel differently, newer variant of URUDU x U.LAGAB), SUMUG4 (MesZL: Labat and Deimel differently, newer variant of URUDU x U.LAGAB))
(ePSD; Akkadian Dictionary)",240,316,
𒌟,𒌟,"UM x ME.DA
(EMEDA3 (MesZL: see no. 238), UMMEDA2 (MesZL: Labat vague))
(ePSD; Akkadian Dictionary)",241,137,"U+1231F
(UM TIMES ME PLUS DA)"
𒁾,𒁾,"DUB
(DAB4, DEḪ, DEḪI, DIḪ, DIḪI, DUBA, DUBBA, DUP, KIŠIB3 (MesZL: perhaps needless), MEBULUG (MesZL: or URUDU (no. 230)), MENBULUG (MesZL: or URUDU (no. 230)), MIBULUG (MesZL: or URUDU (no. 230)), MINBULUG (MesZL: or URUDU (no. 230)), MES2 (MesZL: perhaps needless), SAMAG(MesZL: Deimel and Labat SAMAG2), SAMAG2 (Labat; MesZL: SAMAG2 = DUB x ŠA3 (no. 244)), SIMIG, SUMUG (MesZL: Deimel and Labat SUMUG2 and ŠUMUG), SUMUG2 (Labat; MesZL: SUMUG2 = DUB x ŠA3 (no. 244)), ŠEN4 (MesZL: ?, see nos. 230 and 242), ŠUMUG (Labat; MesZL: ŠUMUG2 missing), TAGA (Labat; MesZL: TAGA = TAG (no. 221)), TEḪI (MesZL: Deimel TEḪI3, from Labat expunged), TUB, TUP, ṬUB, ṬUP, URUDU2 (MesZL: perhaps needless, see nos. 230 and 242))
(ePSD; Akkadian Dictionary)",242,138,"U+1207E
(DUB)"
𒁿,𒁿,"DUB x EŠ2
(ePSD; Akkadian Dictionary)",242 (sign DUB),138 (sign DUB),"U+1207F
(DUB TIMES ESH2)"
𒁾𒈨,𒁾𒈨,"DUB.ME
(UMMEDA (MesZL: DUB.ME (no. 242+753), UM.ME (nos. 238+753), UM x ME (no. 488), MES x ME (no. 488), and UM+ME)))
(ePSD; Akkadian Dictionary)",242+753,138+532,"U+1207E & U+12228
(DUB & ME)"
𒁾 x 𒊺,𒁾 x 𒊺,"DUB x ŠE
(GAZ3)
(ePSD; Akkadian Dictionary)",243,138a,
𒁾 x𒊮,𒁾 x 𒊮,"DUB x ŠA3
(SAMAG2 (MesZL: Deimel and Labat differently), SIMIG2 (MesZL: Deimel and Labat differently), SUMUG (Labat; MesZL: SUMUG = DUB (no. 242)), SUMUG2 (MesZL: Thureau-Dangin etc. SUMUG))
(ePSD; Akkadian Dictionary)",244,135,
𒌠,𒌠,"UM x ŠA3
(KŠ: old variant of DUB x ŠA3?, see MesZL no. 244)
(ePSD; Akkadian Dictionary)",244,135,"U+12320
(UM TIMES SHA3)"
𒁾 x𒆸,𒁾 x 𒆸,"DUB x LAGAB
(SAMAG5 (MesZL: Deimel and Labat SAMAG and SAMAG4, Thureau-Dangin SAMAG), SAMAG (Labat: SAMAG = DUB x LAGAB (no. 245) on the p. 267, but SAMAG = SIG7 (no. 564) on the p. 270; MesZL: SAMAG = DUB (no. 242)), SIMIG5, SUMUG5)
(ePSD; Akkadian Dictionary)",245,136 and 316,
𒌞,𒌞,"UM x LAGAB
(KŠ: old variant of DUB x LAGAB?, see MesZL no. 245)
(ePSD; Akkadian Dictionary)",245,136 and 316,"U+1231E
(UM TIMES LAGAB)"
𒀮,𒀮,"NAB
(AN over AN; NAB3 (MesZL: also AN.AN (no. 10), Labat differently; Labat: NAB3 missing, NAP2 = MUL (no. 247)), NAP, NIB2, NIP2)
(ePSD; Akkadian Dictionary)",246,129,"U+1202E
(AN OVER AN)"
𒀯,𒀯,"MUL
(AN over AN.AN; KUNGA3, KUNGI3, MULU, NAB2 (MesZL; Labat: in index NAB2 = KUR (no.578), but in syllabary NAP2 = MUL), NAP2 (MesZL; Labat: in index NAP3, NAP2 missing and NAB2 = KUR (no. 578), but in syllabary NAP2 = MUL), NAP3 (Labat: perhaps error, in index NAP3, but in syllabary NAP2 = MUL; MesZL: NAP3 = AN.AN (no. 10) and AN over AN (no. 246)), SUGUB (Labat; MesZL: SUGUB missing), SUḪUB, ŠUḪUB2, ŠUN2, UL10 (Labat; MesZL: UL10 missing))
(ePSD; Akkadian Dictionary)",247,129a,"U+1202F
(AN THREE TIMES)"
𒋫,𒋫,"TA
(DA2, ṬA2)
(ePSD; Akkadian Dictionary)",248,139,"U+122EB
(TA)"
𒋬,𒋬,"TA*
(DA2, ṬA2)
(ePSD; Akkadian Dictionary)",248,139,"U+122EC
(TA ASTERISK)"
𒋯,𒋯,"TA gunû
(GANMUŠ2 (Labat; MesZL: GANMUŠ2 missing), GANSIS (MesZL: TA gunû (no. 249), eventually TA x MI (no. 251), Labat GANMUŠ2 and GANMUŠ, Deimel GANṢER3, GANZER3 and GANṢER4, GANZER4), GASIS (MesZL: TA gunû (no. 249), eventually TA x MI (no. 251), Labat GANMUŠ2 and GANMUŠ, Deimel GANṢER3, GANZER3 and GANṢER4, GANZER4), GANZERx, GANZIRx, KABTA (MesZL: eventually TA x MI (no. 251)))
(ePSD; Akkadian Dictionary)",249,141a and 140,"U+122EF
(TA GUNU)"
𒋫 x 𒄭,𒋫 x 𒄭,"TA x ḪI
(MesZL: see no. 170)
(ePSD; Akkadian Dictionary)",250,139 (sign TA),
"𒋫 x 𒄭
also
𒋭","𒋫 x 𒄭
also
𒋭","LAL3
(TA x ḪI; ALAMMUŠ (MesZL: also 170, Deimel and Labat differently), ALAMUŠ(MesZL: also 170, Deimel and Labat differently), LAL4 (Labat; MesZL: LAL3, LAL4 = LIL (no. 544)), RU8 (MesZL: ?))
(ePSD; Akkadian Dictionary)",250 (also 170),141 (also 109),"missing



also



U+122ED
(TA TIMES HI)"
𒋮,𒋮,"TA x MI
(GANMUŠ (Labat; MesZL: GANMUŠ missing), GANSIS(MesZL: TA gunû (no. 249), eventually TA x MI (no. 251), Labat GANMUŠ2 and GANMUŠ, Deimel GANṢER3, GANZER3 and GANṢER4, GANZER4), GASIS (MesZL: TA gunû (no. 249), eventually TA x MI (no. 251), Labat GANMUŠ2 and GANMUŠ, Deimel GANṢER3, GANZER3 and GANṢER4, GANZER4), KABTA(MesZL: TA gunû (no. 249), eventually TA x MI (no. 251)))
(ePSD; Akkadian Dictionary)",251,140,"U+122EE
(TA TIMES MI)"
𒄿,𒄿,"I
(NAD2 (Labat; MesZL: NAD2 missing), NAN (MesZL: NAN = ŠEŠ (no. 535) and I (no. 252)), NAN2 (MesZL: NAN2 = ŠEŠ.KI, nos. 535 and 252, vSoden differently), NAT2, NAṬ2 (Labat; MesZL: NAD2 missing))
(ePSD; Akkadian Dictionary)",252,142,"U+1213F
(I)"
𒊸,𒊸,"ŠAB6
(ABZ: Elamite, OIP 92, p. 86; KŠ: in MesZL ŠAB6 missing)
(ePSD; Akkadian Dictionary)",252? (sign I),142? (sign I),"U+122B8
(SHAB6)"
𒄿𒇻,𒄿𒇻,"I.LU
(KUN4 (MesZL: or I.DIB (nos. 252+813)))
(ePSD; Akkadian Dictionary)",252+812,142+537,"U+1213F & U+121FB
(I & LU)"
𒄿𒁳,𒄿𒁳,"I.DIB
(KUN4 (MesZL: or I.LU (nos. 252+812)))
(ePSD; Akkadian Dictionary)",252+813,142+537,"U+1213F & U+12073
(I & DIB)"
𒃶,𒃶,"GAN
(GAM4 (MesZL: perhaps to be erased), GANA, GIDI6 (MesZL: Deimel UD.GAN = GIDI3; Labat: GIDI6 = UD.GAN), ḪE2, ḪI2, KAN, KANA(MesZL: opened), LI6, PA11 (MesZL: too uncertain), QAN, SAG7, SEG16, SIG16)
(ePSD; Akkadian Dictionary)",253,143,"U+120F6
(GAN)"
,𒃶,"KAM2
(ERIŠ7, KA16 (MesZL: needless), QAM3 (Labat; MesZL: QAM3 missing), UDUL7 (MesZL: nos. 254 and 640 and 595), UTUL7 (MesZL: nos. 254 and 640 and 595))
(ePSD; Akkadian Dictionary)",254,143,"Neo-Assyrian form same as:



U+120F6
(GAN)"
𒌉,𒌉,"TUR
(BAN3, BANDA3 (MesZL: Deimel BANDA), DAMU, DI4, DU13, DUMU, MAR5, MARA5 (Labat: in syllabary MARU, but in index MARA5; MesZL: MARA5 missing), MARU (MesZL; Labat: in syllabary MARU, but in index MARA5), MARU5 (Labat: in syllabary MARU, but in index MARU5; MesZL: MARU5 missing), PEŠ7, ŠIR6, TU19, TUL4 (MesZL: unprovable), TURA, TURU (KŠ: in MesZL index erroneously no. 144), ṬUR3)
(ePSD; Akkadian Dictionary)",255,144,"U+12309
(TUR)"
